Platform,Dataset Size,Training Time (ms),Inference Time (ms),Accuracy,Loss
tensorflow_js_cpu,10%,19.1615,0.0003000000044703484,0.8820000290870667,0.4318932890892029
tensorflow_js_wasm,10%,10.46630000000447,0.0005999999940395355,0.8759999871253967,0.4268825650215149
rust_wasm_cpu,10%,57.3725,5.68069999999553,0.48697965078865707,11.920631383739945
tensorflow_js_webgpu,10%,4.55810000000149,0.006599999994039535,0.8680000305175781,0.43281930685043335
python_gpu,10%,7.3383708000183105,0.3018004894256592,0.8809999823570251,0.40561002492904663
tensorflow_js_cpu,50%,96.00629999999703,0.00019999999552965163,0.9161999821662903,0.2789514362812042
tensorflow_js_wasm,50%,51.81010000000149,0.0006000000014901161,0.9168000221252441,0.29075199365615845
rust_wasm_cpu,50%,57.89170000000298,5.6550999999940395,0.7748424241554078,5.644580956911523
tensorflow_js_webgpu,50%,21.64710000000149,0.008100000001490117,0.9190000295639038,0.27433645725250244
python_gpu,50%,27.597803115844727,0.2506556510925293,0.9125999808311462,0.29187411069869995
tensorflow_js_cpu,100%,191.84839999999852,0.00019999999552965163,0.9545999765396118,0.15690475702285767
tensorflow_js_wasm,100%,106.001,0.0012999999970197678,0.9506999850273132,0.16547635197639465
rust_wasm_cpu,100%,59.20820000000298,5.7357999999970195,0.8310365228935482,4.114607257422696
tensorflow_js_webgpu,100%,43.46479999999702,0.048899999998509885,0.95250004529953,0.15757973492145538
python_gpu,100%,52.97957134246826,0.2574193477630615,0.9544000029563904,0.15034735202789307
