Platform,Dataset Size,Training Time (ms),Inference Time (ms),Accuracy,Loss
tensorflow_js_cpu,10%,19.2595,0.00029999999701976776,0.8709999918937683,0.4365186095237732
tensorflow_js_wasm,10%,10.407700000002981,0.0006000000014901161,0.8619999885559082,0.44405147433280945
rust_wasm_cpu,10%,57.22350000000745,5.681400000005961,0.5343991763073975,11.802778203226326
tensorflow_js_webgpu,10%,4.53529999999702,0.006399999998509884,0.8720000386238098,0.4286469519138336
python_gpu,10%,7.207934856414795,0.2577238082885742,0.8790000081062317,0.40024054050445557
tensorflow_js_cpu,50%,95.4855,0.00010000000149011611,0.9192000031471252,0.2725778818130493
tensorflow_js_wasm,50%,51.62919999999553,0.0006000000014901161,0.9120000004768372,0.3015592396259308
rust_wasm_cpu,50%,58.96639999999106,5.759400000005961,0.7806572958692874,5.818202221044284
tensorflow_js_webgpu,50%,21.73980000000447,0.007899999998509884,0.91920006275177,0.2727251648902893
python_gpu,50%,27.593546390533447,0.29024171829223633,0.9187999963760376,0.27574604749679565
tensorflow_js_cpu,100%,191.249799999997,0.00019999999552965163,0.9487000107765198,0.17159810662269592
tensorflow_js_wasm,100%,107.07239999999851,0.021599999994039536,0.949400007724762,0.1767464429140091
rust_wasm_cpu,100%,59.2715,5.72279999999702,0.8542403209281519,3.7537219319985637
tensorflow_js_webgpu,100%,45.10470000000298,0.049200000002980235,0.9503000378608704,0.16942098736763
python_gpu,100%,52.78608155250549,0.25413036346435547,0.9559999704360962,0.14681074023246765
